MSHA ID,Year,Mine_Name,Mine_State,Mine_County,Mine_Basin,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Production_(short_tons),Average_Employees,Labor_Hours,log_production
4609213,2010,Wyoming No 1,West Virginia (Southern),Wyoming,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Brooks Run Mining Company Llc,"208 Business Street, Beckley, WV 25801",,233067,65,152468,12.35908124486028
4609243,2010,Jims Branch No 3b,West Virginia (Southern),Wyoming,Appalachia Central,Active,Underground,Contractor,Mine only,Baylor Mining Inc,"P.O. Box 577, Mabscott, WV 25871",,142114,30,75073,11.86438483139969
4609282,2010,Tralee Mine No. 1,West Virginia (Southern),Wyoming,Appalachia Central,Active,Underground,Contractor,Mine only,"Lo Down Energy, Inc.","P.O. Box 246, Mullens, WV 25882",,31861,11,10864,10.369137970290991
4800083,2010,Wyodak Mine,Wyoming,Campbell,Powder River Basin,Active,Surface,Operating Subsidiary,Mine only,Wyodak Resources Development C,"3338 Garner Lake Rd, Gillette, WY 82716",,5930614,120,230930,15.595638306929223
4800732,2010,Belle Ayr Mine,Wyoming,Campbell,Powder River Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"Alpha Coal West, Inc.","P.O. Box 3039, Gillette, WY 82717",,25766025,353,738023,17.064567321604034
4800977,2010,Black Thunder,Wyoming,Campbell,Powder River Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Thunder Basin Coal Company Llc,"P.O. Box 406, Wright, WY 82732",,116225536,1624,3400813,18.57104313727475
4800992,2010,Cordero Mine,Wyoming,Campbell,Powder River Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Cordero Mining Llc,"P.O. Box 1449, Gillette, WY 82717",,38499809,608,1230010,17.466163838206747
4800993,2010,Rawhide Mine,Wyoming,Campbell,Powder River Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"Peabody Caballo Mining, Llc","P.O. Box 3042, Gillette, WY 82717",,11229907,180,379877,16.234091045291198
4801034,2010,Caballo Mine,Wyoming,Campbell,Powder River Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"Peabody Caballo Mining, Llc","2298 Bishop Rd/Caller Box 3041, Gillette, WY 82717",,23500122,397,800795,16.972516170590275
4801078,2010,Eagle Butte Mine,Wyoming,Campbell,Powder River Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"Alpha Coal West, Inc.","P.O. Box 3040, Gillette, WY 82717",,23225757,298,634448,16.960772436320294
4801200,2010,Buckskin Mine,Wyoming,Campbell,Powder River Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Kiewit Mining Group,"P.O. Box 3027, Gillette, WY 82716",,25532509,349,813515,17.05546306092625
4801215,2010,Coal Creek Mine,Wyoming,Campbell,Powder River Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Thunder Basin Coal Company Llc,"P.O. Box 406, Wright, WY 82732",,11414277,157,338979,16.250375498226582
4801353,2010,North Antelope Rochelle Mine,Wyoming,Campbell,Powder River Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Powder River Mining Ll,"Caller Box 3034, Gillette, WY 82717",,105755685,1251,2587033,18.476642133310953
4801429,2010,Dry Fork Mine,Wyoming,Campbell,Powder River Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Western Fuels-Wyoming Inc,"P.O. Box 1809, Gillette, WY 82717",,5448073,71,145942,15.510772526134343
4801694,2010,Elk Mountain Mine,Wyoming,Carbon,Western,Active,Surface,Independent Producer Operator,Mine only,Arch Of Wyoming Llc,"1 1/2 Miles North Of Hanna, Wy, Hanna, WY 82327",,672,14,26909,6.51025834052315
4801337,2010,Antelope Coal Mine,Wyoming,Converse,Powder River Basin,Active,Surface,Operating Subsidiary,Mine only,Antelope Coal Llc,"Caller Box 3008, Gillette, WY 82717",,35908216,536,1121803,17.396476685213244
4800995,2010,Grass Creek Mine,Wyoming,Hot Springs,Western,Active,Surface,Independent Producer Operator,Mine only,Grass Creek Coal Company,"P.O. Box 876, Lovell, WY 82431",,25913,4,7962,10.16250005226458
4800086,2010,Kemmerer Mine,Wyoming,Lincoln,Western,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Chevron Mining Inc,"P.O. Box 950, Kemmerer, WY 83101",United Mine Workers of America,4760173,297,586894,15.37579457008497
4800677,2010,Jim Bridger Mine,Wyoming,Sweetwater,Western,Active,Surface,Operating Subsidiary,Mine only,Bridger Coal Company,"P.O. Box 68, Point Of Rock, WY 82942",Western Energy Workers,1994499,187,379622,14.505903448948681
4801180,2010,Black Butte And Leucite Hills,Wyoming,Sweetwater,Western,Active,Surface,Operating Subsidiary,Mine only,Black Butte Coal Company,"P.O. Box 98, Point Of Rock, WY 82942",,3128758,180,370685,14.956146678656534
4801645,2010,Addcar System 18 Hwm Serial No,Wyoming,Sweetwater,Western,"Active, men working, not producing",Surface,Contractor,Mine only,Icg Addcar Systems Llc,"No. 1 Hwm Drive, Ashland, KY 41102",,356683,18,34351,12.78460271111397
4801646,2010,Bridger Underground Coal Mine,Wyoming,Sweetwater,Western,Active,Underground,Operating Subsidiary,Mine only,Bridger Coal Company,"P.O. Box 68, Point Of Rock, WY 82942",Western Energy Workers,3819144,213,534576,15.155536871702605
3304389,2010,Buckingham Mine #2,Refuse Recovery,Athans,Appalachia Northern,Active,Refuse,Independent Producer Operator,Mine only,Buckingham Coal Comp,"P.O. Box 400, Corning, OH 43730",,21719,4,5152,9.98594273247232
1202397,2010,Chinook Plant,Refuse Recovery,Clay,Illinois Basin,Active,Refuse,Independent Producer Operator,Mine and Preparation Plant,Covol Engineered Fuels,"3589 N County Rd 500 W, Brazil, IN 47834",,78226,3,7734,11.267357352092318
3607241,2010,Colver Refuse Site,Refuse Recovery,Cambria,Appalachia Northern,Active,Refuse,Independent Producer Operator,Mine only,Maple Coal Company,"254 Interpower Drive, Colver, PA 15927",,264138,12,29300,12.484226972826871
4609143,2010,Lower Shannon Branch,Refuse Recovery,Mcdowell,Appalachia Central,"Active, men working, not producing",Refuse,Independent Producer Operator,Mine only,Reclaiming Llc,"550 N. Eisenhower Dr. Ste. B, Beckley, WV 25801",,8052,9,5687,8.993675786759683
3608344,2010,Brier Hill,Refuse Recovery,Fayette,Appalachia Northern,Active,Refuse,Independent Producer Operator,Mine only,Mon River Energy Corp,"P.O. Box 466, Brier Hill, PA 15415",,3539,5,8956,8.171599480345463
1100588,2010,Old Ed #21,Refuse Recovery,Franklin,Illinois Basin,Active,Refuse,Independent Producer Operator,Mine only,"Elk Land Holdings, L","2206 Samuel Stuart Ct., Chesterfield, MO 63005",,40053,10,18907,10.597958856058204
1103207,2010,Old Ben #25,Refuse Recovery,Franklin,Illinois Basin,Active,Refuse,Independent Producer Operator,Mine and Preparation Plant,S.I. Energy Llc,"1867 Antioch Road, West Frankfor, IL 62896",,183220,4,5600,12.1184428955692
1519402,2010,Wayland Refuse Pile,Refuse Recovery,Floyd,Appalachia Central,Active,Refuse,Independent Producer Operator,Mine only,"Coal Operator 1, Llc","38955 Hills Tech Drive, Suite, Farmington Hi, MI 48331",,31157,5,6720,10.346794218071167
1519522,2010,Refuse Mine,Refuse Recovery,Floyd,Appalachia Central,Active,Refuse,Independent Producer Operator,Mine only,Viking Remining Llc,"2005 Webster Road, Summersville, WV 26651",,311,1,626,5.739792912179234
3608822,2010,Sioux Bank,Refuse Recovery,Northumberland,Appalachia Northern,Active,Refuse,Independent Producer Operator,Mine and Preparation Plant,Black Diamond Mining Inc,"P.O. Box 139, Elysburg, PA 17824",,8883,4,8510,9.0918946167697
3609545,2010,Mustang Stripping,Refuse Recovery,Northumberland,Appalachia Northern,Active,Refuse,Independent Producer Operator,Mine only,D Molesevich & Sons Constructi,"333 South Pine St., Mt. Carmel, PA 17851",,102,2,888,4.624972813284271
3601840,2010,Lucanna Bank,Refuse Recovery,Schuylkill,Appalachia Northern,Active,Refuse,Independent Producer Operator,Mine and Preparation Plant,Ginther Coal Company,"P.O. Box 989, Pottsville, PA 17901",,44992,1,2926,10.714239975170337
3609410,2010,Kaska Bank Operations,Refuse Recovery,Schuylkill,Appalachia Northern,Active,Refuse,Operating Subsidiary,Mine only,"South Tamaqua Coal Pockets, In","804 West Penn Pike, Tamaqua, PA 18252",,16983,1,2745,9.73996812270477
4609146,2010,Pinnacle Fines Recovery Plant,Refuse Recovery,Wyoming,Appalachia Central,Active,Refuse,Operating Subsidiary,Mine only,Covol Fuels No 4 Llc,"P.O. Box 492, Pineville, WV 24874",United Mine Workers of America,78719,7,11520,11.273639828393415
100563,2010,Greenfuels Processing Plant,Refuse Recovery,Tuscaloosa,Appalachia Southern,Active,Refuse,Independent Producer Operator,Mine and Preparation Plant,Covol Fuels No 5 Llc,"P.O. Box 457, Brookwood, AL 35444",,102849,5,10230,11.541017172136412
103362,2010,Cef Alabama #4,Refuse Recovery,Tuscaloosa,Appalachia Southern,Active,Refuse,Independent Producer Operator,Mine and Preparation Plant,Covol Engineered Fuels Lc,"P.O. Box 157, Brookwood, AL 35444",,202358,6,14588,12.21779368498087
103365,2010,Cef Alabama #5,Refuse Recovery,Tuscaloosa,Appalachia Southern,Active,Refuse,Independent Producer Operator,Mine and Preparation Plant,Covol Engineered Fuels Lc,"13108 Covol #5 Plant Road, Brookwood, AL 35444",,175258,6,13089,12.074014452927702
1202424,2010,Blackfoot#5-Gray#1,Refuse Recovery,Pike,Illinois Basin,Active,Refuse,Contractor,Mine and Preparation Plant,Jarvis Coal Llc,"101 West Main Street, Jasonville, IN 47438",,288436,18,36453,12.572228503232417
3609336,2010,Hawkins Refuse Site,Refuse Recovery,Washington,Appalachia Northern,"Active, men working, not producing",Refuse,Independent Producer Operator,Mine only,"Pennsylvania Coal Reclamation,","P.O. Box 136, Cuddy, PA 15031",,32198,4,6720,10.37965961780224
